Date,Occasion,Section,Species,Length,Comment
11/14/2021,5,22,DAT,67,
11/14/2021,5,23,LMB,71,
11/14/2021,5,23,DAT,26,
11/14/2021,5,23,DAT,55,
11/14/2021,5,23,DAT,67,
11/14/2021,5,23,DAT,53,
11/14/2021,5,24,CRC,59,
11/14/2021,5,24,CRC,58,
11/14/2021,5,24,CRC,46,
11/14/2021,5,24,CRC,66,
11/14/2021,5,24,KF,76,
11/14/2021,5,24,BHC,50,
11/14/2021,5,24,BHC,50,
11/14/2021,5,24,DAT,60,
11/14/2021,5,24,DAT,41,
11/14/2021,5,24,DAT,51,
11/14/2021,5,24,DAT,36,
11/14/2021,5,25,DAT,35,
11/14/2021,5,25,DAT,33,
11/14/2021,5,25,LMB,75,
11/14/2021,5,26,DAT,56,
11/14/2021,5,26,RBS,50,
11/14/2021,5,27,DAT,59,
11/14/2021,5,27,DAT,32,
11/14/2021,5,27,DAT,33,
11/14/2021,5,27,DAT,60,
11/14/2021,5,27,DAT,51,
11/14/2021,5,28,DAT,32,
11/14/2021,5,28,DAT,35,
11/14/2021,5,28,DAT,36,
11/14/2021,5,28,DAT,36,
11/14/2021,5,28,CRC,42,
11/14/2021,5,28,CRC,54,
11/14/2021,5,28,STJ,59,
11/14/2021,5,28,BHC,31,
11/14/2021,5,29,CRC,58,
11/14/2021,5,29,CRC,54,
11/14/2021,5,29,CRC,52,
11/14/2021,5,29,CRC,59,
11/14/2021,5,29,CRC,58,
11/14/2021,5,29,CRC,47,
11/14/2021,5,29,CRC,55,
11/14/2021,5,29,CRC,46,
11/14/2021,5,29,MADTOM,133,
11/14/2021,5,29,MADTOM,86,
11/14/2021,5,29,MADTOM,109,
11/14/2021,5,29,BHC,46,
11/14/2021,5,29,DAT,29,
11/14/2021,5,30,CRC,53,
11/14/2021,5,30,DAT,62,
11/14/2021,5,30,DAT,45,
11/14/2021,5,30,BHC,38,
11/14/2021,5,30,MADTOM,136,
11/14/2021,5,31,DAT,37,
11/14/2021,5,31,CRC,56,
11/14/2021,5,31,CRC,54,
11/14/2021,5,31,BLG,55,
11/14/2021,5,31,BLG,56,
11/14/2021,5,32,GSF,50,
11/14/2021,5,32,DAT,35,
11/14/2021,5,32,DAT,55,
11/14/2021,5,32,DAT,70,
11/14/2021,5,32,DAT,54,
11/14/2021,5,32,BHC,48,
11/14/2021,5,32,CRC,51,
11/14/2021,5,33,CRC,43,
11/14/2021,5,33,MADTOM,26,
11/14/2021,5,34,RBS,57,
11/14/2021,5,34,BLG,39,
11/14/2021,5,34,DAT,72,
11/14/2021,5,34,DAT,49,
11/14/2021,5,34,DAT,46,
11/14/2021,5,35,CCS,175,
11/14/2021,5,35,CCS,56,
11/14/2021,5,35,GSF,52,
11/14/2021,5,35,RBS,55,
11/14/2021,5,35,SHINER,55,
11/14/2021,5,36,DAT,27,
11/14/2021,5,38,DAT,48,
11/14/2021,5,38,DAT,62,
11/14/2021,5,38,DAT,37,
11/14/2021,5,38,DAT,40,
11/14/2021,5,39,DAT,58,
11/14/2021,5,39,DAT,51,
11/14/2021,5,39,CRC,52,
11/14/2021,5,39,CRC,54,
11/14/2021,5,39,CRC,54,
11/14/2021,5,39,BHC,53,
11/14/2021,5,39,BLG,57,
11/14/2021,5,40,DAT,56,
11/14/2021,5,40,DAT,32,
11/14/2021,5,40,DAT,55,
11/14/2021,5,40,DAT,42,
11/14/2021,5,40,DAT,35,
11/14/2021,5,40,DAT,67,
11/14/2021,5,40,DAT,45,
11/14/2021,5,40,DAT,52,
11/14/2021,5,40,DAT,57,
11/14/2021,5,40,DAT,58,
11/14/2021,5,40,DAT,47,
11/14/2021,5,40,DAT,51,
11/14/2021,5,41,GSF,59,
11/14/2021,5,41,DAT,55,
11/14/2021,5,41,DAT,52,
11/14/2021,5,41,CRC,58,
11/14/2021,5,41,CRC,90,
11/14/2021,5,41,CRC,59,
11/14/2021,5,42,WAR,90,
11/14/2021,5,42,RBS,47,
11/14/2021,5,42,RBS,55,
11/14/2021,5,42,RBS,47,
11/14/2021,5,42,SHINER,85,
11/14/2021,5,42,CRC,61,injured
11/14/2021,5,43,CRC,40,
11/14/2021,5,43,CRC,53,
11/14/2021,5,43,CRC,40,
11/14/2021,5,43,CRC,51,
11/14/2021,5,43,BHC,46,
11/14/2021,5,43,DAT,46,
11/14/2021,5,43,DAT,34,
11/14/2021,5,43,DAT,50,
11/14/2021,5,43,DAT,39,
11/14/2021,5,43,DAT,46,
5/3/2022,7,1,DAT,50,
5/3/2022,7,1,DAT,40,
5/3/2022,7,1,DAT,45,
5/3/2022,7,1,DAT,46,
5/3/2022,7,1,DAT,44,
5/3/2022,7,1,DAT,47,
5/3/2022,7,1,DAT,49,
5/3/2022,7,1,DAT,43,
5/3/2022,7,1,DAT,44,
5/3/2022,7,1,DAT,66,
5/3/2022,7,1,GSF,52,
5/3/2022,7,1,GSF,51,
5/3/2022,7,1,GSF,42,
5/3/2022,7,1,GSF,51,
5/3/2022,7,2,LMB,80,
5/3/2022,7,2,GSF,55,
5/3/2022,7,2,DAT,66,
5/3/2022,7,2,CRC,59,
5/3/2022,7,3,BLG,47,
5/3/2022,7,3,BLG,46,
5/3/2022,7,3,BLG,49,
5/3/2022,7,3,BLG,30,
5/3/2022,7,3,GSF,51,
5/3/2022,7,3,GSF,42,
5/3/2022,7,3,GSF,50,
5/3/2022,7,3,GSF,57,
5/3/2022,7,3,DAT,45,
5/3/2022,7,3,DAT,45,
5/3/2022,7,3,DAT,46,
5/3/2022,7,3,DAT,65,
5/3/2022,7,3,DAT,47,
5/3/2022,7,3,DAT,50,
5/3/2022,7,3,DAT,42,
5/3/2022,7,3,DAT,41,
5/3/2022,7,3,DAT,45,
5/3/2022,7,3,DAT,43,
5/3/2022,7,3,DAT,51,
5/3/2022,7,3,DAT,46,
5/3/2022,7,3,DAT,42,
5/3/2022,7,3,DAT,44,
5/3/2022,7,3,DAT,48,
5/3/2022,7,3,MADTOM,42,
5/3/2022,7,3,MADTOM,39,
5/3/2022,7,4,MADTOM,127,
5/3/2022,7,4,GSF,45,
5/3/2022,7,4,GSF,46,
5/3/2022,7,4,GSF,46,
5/3/2022,7,4,DAT,52,
5/3/2022,7,4,DAT,52,
5/3/2022,7,4,CRC,70,
5/3/2022,7,4,BHC,72,
5/3/2022,7,5,MADTOM,134,
5/3/2022,7,5,CCS,114,
5/3/2022,7,5,DAT,69,
5/3/2022,7,5,DAT,42,
5/3/2022,7,5,DAT,55,
5/3/2022,7,5,DAT,48,
5/3/2022,7,5,RBS,59,
5/3/2022,7,5,GSF,60,
5/3/2022,7,5,GSF,54,
5/3/2022,7,5,GSF,52,
5/3/2022,7,6,GSF,57,
5/3/2022,7,6,GSF,59,
5/3/2022,7,6,GSF,50,
5/3/2022,7,6,GSF,43,
5/3/2022,7,6,GSF,51,
5/3/2022,7,6,DAT,62,
5/3/2022,7,6,LOACH,155,
5/3/2022,7,7,DAT,52,
5/3/2022,7,7,DAT,55,
5/3/2022,7,8,MADTOM,100,
5/3/2022,7,8,DAT,50,
5/3/2022,7,8,BHC,55,
5/3/2022,7,8,BHC,59,
5/3/2022,7,8,BHC,56,
5/3/2022,7,8,GSF,50,
5/3/2022,7,9,DAT,49,
5/3/2022,7,9,DAT,46,
5/3/2022,7,9,DAT,45,
5/3/2022,7,9,DAT,45,
5/3/2022,7,9,DAT,45,
5/3/2022,7,10,CCS,149,
5/3/2022,7,10,CCS,106,
5/3/2022,7,10,CCS,125,
5/3/2022,7,10,DAT,46,
5/3/2022,7,10,DAT,57,
5/3/2022,7,10,GSF,50,
5/3/2022,7,10,GSF,48,
5/3/2022,7,10,GSF,49,
5/3/2022,7,10,GSF,56,
5/3/2022,7,10,GSF,50,
5/3/2022,7,10,GSF,48,
5/3/2022,7,10,GSF,57,
5/3/2022,7,10,BLG,50,
5/3/2022,7,10,RBS,57,
5/3/2022,7,10,RBS,59,
5/3/2022,7,11,BHC,29,
5/3/2022,7,11,BHC,55,
5/3/2022,7,11,DAT,45,
5/3/2022,7,11,DAT,60,
5/3/2022,7,11,DAT,65,
5/3/2022,7,11,RBS,55,
5/3/2022,7,11,MADTOM,89,
5/3/2022,7,12,DAT,54,
5/3/2022,7,12,DAT,55,
5/3/2022,7,12,DAT,54,
5/3/2022,7,12,CCS,139,
5/3/2022,7,12,GSF,48,
5/3/2022,7,12,GSF,53,
5/3/2022,7,12,GSF,57,
5/3/2022,7,12,GSF,49,
5/3/2022,7,12,GSF,45,
5/3/2022,7,12,BHC,57,
5/3/2022,7,13,DAT,58,
5/3/2022,7,13,DAT,53,
5/3/2022,7,13,GSF,54,
5/3/2022,7,14,DAT,60,
5/3/2022,7,14,DAT,47,
5/3/2022,7,14,DAT,52,
5/3/2022,7,14,DAT,55,
5/3/2022,7,14,DAT,57,
5/3/2022,7,14,DAT,61,
5/3/2022,7,14,DAT,47,
5/3/2022,7,14,DAT,45,
5/3/2022,7,14,DAT,53,
5/3/2022,7,14,DAT,54,
5/3/2022,7,14,DAT,57,
5/3/2022,7,14,DAT,52,
5/3/2022,7,14,DAT,48,
5/3/2022,7,14,DAT,57,
5/3/2022,7,14,DAT,70,
5/3/2022,7,14,KF,76,
5/3/2022,7,14,GSF,44,
5/3/2022,7,14,MADTOM,47,
5/3/2022,7,14,MADTOM,34,
5/3/2022,7,15,DAT,50,
5/3/2022,7,15,DAT,50,
5/3/2022,7,15,DAT,55,
5/3/2022,7,15,DAT,58,
5/3/2022,7,15,GSF,54,
5/3/2022,7,16,DAT,49,
5/3/2022,7,16,DAT,43,
5/3/2022,7,16,DAT,55,
5/3/2022,7,16,DAT,54,
5/3/2022,7,16,DAT,55,
5/3/2022,7,16,MADTOM,125,
5/3/2022,7,17,DAT,50,
5/3/2022,7,17,DAT,49,
5/3/2022,7,17,DAT,52,
5/3/2022,7,17,DAT,50,
5/3/2022,7,17,GSF,46,
5/3/2022,7,18,DAT,42,
5/3/2022,7,19,NA,NA,NO FISH
5/3/2022,7,20,GSF,50,
5/3/2022,7,20,GSF,52,
5/3/2022,7,20,BHC,48,
5/3/2022,7,20,BHC,51,
5/3/2022,7,20,RBS,58,
5/3/2022,7,21,DAT,65,
5/3/2022,7,21,DAT,67,
5/3/2022,7,21,DAT,60,
5/3/2022,7,22,BHC,63,
5/3/2022,7,22,BHC,62,
5/3/2022,7,22,BHC,58,
5/3/2022,7,22,GSF,43,
5/3/2022,7,22,GSF,47,
5/3/2022,7,22,GSF,51,
5/3/2022,7,22,GSF,42,
5/3/2022,7,22,GSF,48,
5/3/2022,7,22,DAT,51,
5/3/2022,7,22,DAT,58,
5/3/2022,7,23,DAT,52,
5/3/2022,7,23,DAT,55,
5/3/2022,7,23,DAT,49,
5/3/2022,7,23,DAT,65,
5/3/2022,7,23,DAT,62,
5/3/2022,7,23,DAT,65,
5/3/2022,7,23,DAT,45,
5/3/2022,7,23,DAT,56,
5/3/2022,7,23,DAT,51,
5/3/2022,7,23,DAT,47,
5/3/2022,7,23,DAT,45,
5/3/2022,7,23,GSF,48,
5/3/2022,7,23,GSF,57,
5/3/2022,7,23,GSF,52,
5/3/2022,7,23,GSF,46,
5/3/2022,7,23,GSF,48,
5/3/2022,7,23,GSF,50,
5/3/2022,7,23,GSF,48,
5/3/2022,7,23,GSF,45,
5/3/2022,7,23,RBS,50,
5/3/2022,7,24,DAT,50,
5/3/2022,7,24,DAT,52,
5/3/2022,7,24,DAT,52,
5/3/2022,7,24,BLG,48,
5/3/2022,7,24,GSF,50,
5/3/2022,7,24,GSF,46,
5/3/2022,7,24,GSF,46,
5/3/2022,7,24,GSF,55,
5/3/2022,7,24,GSF,49,
5/3/2022,7,24,BHC,55,
5/4/2022,7,25,DAT,50,
5/4/2022,7,25,CRC,58,
5/4/2022,7,26,DAT,46,
5/4/2022,7,26,DAT,50,
5/4/2022,7,26,DAT,45,
5/4/2022,7,26,DAT,55,
5/4/2022,7,26,DAT,42,
5/4/2022,7,26,MADTOM,140,
5/4/2022,7,26,BHC,34,
5/4/2022,7,26,GSF,46,
5/4/2022,7,27,MADTOM,45,
5/4/2022,7,27,DAT,45,
5/4/2022,7,27,DAT,40,
5/4/2022,7,27,DAT,49,
5/4/2022,7,27,BHC,35,
5/4/2022,7,28,CRC,55,
5/4/2022,7,28,DAT,50,
5/4/2022,7,28,DAT,45,
5/4/2022,7,28,DAT,50,
5/4/2022,7,28,DAT,51,
5/4/2022,7,28,MADTOM,52,
5/4/2022,7,29,DAT,55,
5/4/2022,7,29,DAT,59,
5/4/2022,7,29,DAT,51,
5/4/2022,7,29,DAT,44,
5/4/2022,7,29,DAT,43,
5/4/2022,7,29,DAT,43,
5/4/2022,7,29,GSF,45,
5/4/2022,7,30,MADTOM,136,
5/4/2022,7,30,MADTOM,125,
5/4/2022,7,30,GSF,52,
5/4/2022,7,30,GSF,51,
5/4/2022,7,30,GSF,47,
5/4/2022,7,31,GSF,55,
5/4/2022,7,31,GSF,52,
5/4/2022,7,31,GSF,42,
5/4/2022,7,31,GSF,49,
5/4/2022,7,32,DAT,55,
5/4/2022,7,32,DAT,55,
5/4/2022,7,32,DAT,56,
5/4/2022,7,32,DAT,51,
5/4/2022,7,32,DAT,45,
5/4/2022,7,32,GSF,50,
5/4/2022,7,32,GSF,44,
5/4/2022,7,32,GSF,42,
5/4/2022,7,32,BHC,57,
5/4/2022,7,33,DAT,54,
5/4/2022,7,33,DAT,42,
5/4/2022,7,33,GSF,47,
5/4/2022,7,34,GSF,58,
5/4/2022,7,34,DAT,49,
5/4/2022,7,34,DAT,52,
5/4/2022,7,34,DAT,58,
5/4/2022,7,34,DAT,45,
5/4/2022,7,34,DAT,48,
5/4/2022,7,35,GSF,47,
5/4/2022,7,35,RBS,55,
5/4/2022,7,36,DAT,57,
5/4/2022,7,37,SHINER,91,
5/4/2022,7,37,BHC,67,
5/4/2022,7,38,DAT,41,
5/4/2022,7,38,DAT,60,
5/4/2022,7,38,DAT,53,
5/4/2022,7,38,DAT,50,
5/4/2022,7,38,DAT,62,
5/4/2022,7,38,DAT,55,
5/4/2022,7,39,DAT,45,
5/4/2022,7,39,DAT,49,
5/4/2022,7,39,CRC,48,
5/4/2022,7,39,CRC,56,
5/4/2022,7,39,CRC,48,
5/4/2022,7,39,BHC,37,
5/4/2022,7,39,GSF,49,
5/4/2022,7,39,MADTOM,99,
5/4/2022,7,40,DAT,46,
5/4/2022,7,40,DAT,47,
5/4/2022,7,40,DAT,50,
5/4/2022,7,40,DAT,55,
5/4/2022,7,40,DAT,54,
5/4/2022,7,40,DAT,15,
5/4/2022,7,40,DAT,55,
5/4/2022,7,40,DAT,50,
5/4/2022,7,40,DAT,45,
5/4/2022,7,40,DAT,59,
5/4/2022,7,40,DAT,43,
5/4/2022,7,41,DAT,68,
5/4/2022,7,41,DAT,41,
5/4/2022,7,41,DAT,67,
5/4/2022,7,41,DAT,64,
5/4/2022,7,41,DAT,43,
5/4/2022,7,42,MADTOM,74,
5/4/2022,7,42,MADTOM,110,
5/4/2022,7,42,MADTOM,45,
5/4/2022,7,42,DAT,60,
5/4/2022,7,42,DAT,68,
5/4/2022,7,42,DAT,51,
5/4/2022,7,42,DAT,54,
5/4/2022,7,42,GSF,59,
5/4/2022,7,42,GSF,54,
5/4/2022,7,42,GSF,52,
5/4/2022,7,42,RBS,59,
5/4/2022,7,42,BLG,49,
5/4/2022,7,42,LOACH,110,
5/4/2022,7,43,MADTOM,115,
5/4/2022,7,43,MADTOM,69,
5/4/2022,7,43,GSF,52,
5/4/2022,7,43,GSF,51,
5/4/2022,7,43,GSF,58,
5/4/2022,7,43,GSF,52,
5/4/2022,7,43,RBS,53,
5/4/2022,7,43,DAT,58,
5/4/2022,7,43,DAT,57,
5/4/2022,7,43,DAT,51,
5/4/2022,7,43,DAT,52,
5/4/2022,7,43,DAT,46,
5/4/2022,7,43,BHC,56,
5/4/2022,7,43,CRC,63,
5/4/2022,7,43,CRC,64,
8/6/2022,8,1,DAT,61,
8/6/2022,8,1,DAT,54,
8/6/2022,8,1,DAT,56,
8/6/2022,8,1,EMF,51,mosquitofish 
8/6/2022,8,2,LMB,40,
8/6/2022,8,2,DAT,52,
8/6/2022,8,2,DAT,51,
8/6/2022,8,2,DAT,53,
8/6/2022,8,2,CCS,135,creekchub sucker
8/6/2022,8,2,BHC,77,
8/6/2022,8,3,DAT,22,
8/6/2022,8,3,DAT,24,
8/6/2022,8,3,DAT,32,
8/6/2022,8,3,DAT,46,
8/6/2022,8,3,DAT,36,
8/6/2022,8,3,DAT,30,
8/6/2022,8,3,DAT,35,
8/6/2022,8,3,DAT,33,
8/6/2022,8,3,DAT,48,
8/6/2022,8,3,DAT,31,
8/6/2022,8,3,DAT,61,
8/6/2022,8,3,DAT,32,
8/6/2022,8,3,DAT,56,
8/6/2022,8,3,DAT,45,
8/6/2022,8,3,DAT,40,
8/6/2022,8,3,DAT,58,
8/6/2022,8,3,DAT,31,
8/6/2022,8,3,DAT,32,
8/6/2022,8,3,DAT,50,
8/6/2022,8,3,DAT,49,
8/6/2022,8,3,DAT,50,
8/6/2022,8,3,DAT,52,
8/6/2022,8,3,DAT,56,
8/6/2022,8,3,DAT,44,
8/6/2022,8,3,DAT,46,
8/6/2022,8,3,MADTOM,35,
8/6/2022,8,3,LMB,62,
8/6/2022,8,4,DAT,40,
8/6/2022,8,4,DAT,36,
8/6/2022,8,4,DAT,56,
8/6/2022,8,4,DAT,54,
8/6/2022,8,4,LMB,55,
8/6/2022,8,4,CRC,85,
8/6/2022,8,5,DAT,55,
8/6/2022,8,5,DAT,56,
8/6/2022,8,5,DAT,62,
8/6/2022,8,5,LMB,71,
8/6/2022,8,5,LMB,76,
8/6/2022,8,6,DAT,54,
8/6/2022,8,6,DAT,60,
8/6/2022,8,7,DAT,55,
8/6/2022,8,7,DAT,27,
8/6/2022,8,7,DAT,55,
8/6/2022,8,7,DAT,32,
8/6/2022,8,8,DAT,45,
8/6/2022,8,8,BHC,75,
8/6/2022,8,9,MADTOM,75,
8/6/2022,8,9,DAT,50,
8/6/2022,8,9,DAT,62,
8/6/2022,8,9,KF,75,
8/6/2022,8,10,CRC,97,
8/6/2022,8,11,DAT,45,
8/6/2022,8,11,DAT,56,
8/6/2022,8,11,DAT,60,
8/6/2022,8,11,LMB,39,
8/6/2022,8,11,LMB,43,
8/6/2022,8,11,LMB,71,
8/6/2022,8,12,LMB,47,
8/6/2022,8,13,NA,NA,NO FISH
8/6/2022,8,14,MADTOM,95,
8/6/2022,8,14,MADTOM,89,
8/6/2022,8,14,DAT,54,
8/6/2022,8,14,DAT,51,
8/6/2022,8,14,DAT,39,
8/6/2022,8,14,DAT,59,
8/6/2022,8,14,DAT,55,
8/6/2022,8,14,DAT,50,
8/6/2022,8,14,DAT,58,
8/6/2022,8,14,LMB,34,
8/6/2022,8,14,LMB,35,
8/6/2022,8,14,KF,51,
8/6/2022,8,14,BHC,70,
8/6/2022,8,15,DAT,30,
8/6/2022,8,15,DAT,61,
8/6/2022,8,15,DAT,50,
8/6/2022,8,15,DAT,35,
8/6/2022,8,15,DAT,54,
8/6/2022,8,15,DAT,32,
8/6/2022,8,15,DAT,34,
8/6/2022,8,15,DAT,40,
8/6/2022,8,15,DAT,33,
8/6/2022,8,15,DAT,50,
8/6/2022,8,15,DAT,57,
8/6/2022,8,15,LMB,54,
8/6/2022,8,15,LMB,70,
8/6/2022,8,15,MADTOM,72,
8/6/2022,8,16,DAT,38,
8/6/2022,8,16,DAT,60,
8/6/2022,8,16,DAT,61,
8/6/2022,8,16,DAT,40,
8/6/2022,8,16,DAT,50,
8/6/2022,8,16,DAT,62,
8/6/2022,8,16,DAT,31,
8/6/2022,8,16,DAT,65,
8/6/2022,8,16,DAT,33,
8/6/2022,8,16,BHC,74,
8/6/2022,8,17,LMB,61,
8/6/2022,8,17,DAT,50,
8/6/2022,8,17,DAT,55,
8/6/2022,8,17,DAT,61,
8/6/2022,8,17,DAT,30,
8/6/2022,8,18,LMB,61,
8/6/2022,8,18,DAT,62,
8/6/2022,8,18,DAT,60,
8/6/2022,8,18,DAT,34,
8/6/2022,8,18,DAT,59,
8/6/2022,8,18,DAT,52,
8/6/2022,8,19,DAT,55,
8/6/2022,8,20,MADTOM,127,
8/6/2022,8,21,LMB,95,
8/6/2022,8,21,DAT,49,
8/6/2022,8,21,DAT,48,
8/6/2022,8,21,DAT,60,
8/6/2022,8,21,MADTOM,82,
8/6/2022,8,22,DAT,55,
8/6/2022,8,22,DAT,51,
8/6/2022,8,23,DAT,48,
8/6/2022,8,23,DAT,58,
8/6/2022,8,23,DAT,58,
8/6/2022,8,23,LMB,45,
8/6/2022,8,24,LMB,58,
8/6/2022,8,24,DAT,50,
8/6/2022,8,24,DAT,50,
8/6/2022,8,24,DAT,49,
8/6/2022,8,24,DAT,50,
8/6/2022,8,24,DAT,28,
8/7/2022,8,25,DAT,32,
8/7/2022,8,25,DAT,26,
8/7/2022,8,25,DAT,30,
8/7/2022,8,26,DAT,60,
8/7/2022,8,26,DAT,52,
8/7/2022,8,26,DAT,55,
8/7/2022,8,26,DAT,20,
8/7/2022,8,26,MADTOM,80,
8/7/2022,8,27,DAT,45,
8/7/2022,8,27,DAT,55,
8/7/2022,8,27,DAT,48,
8/7/2022,8,27,DAT,57,
8/7/2022,8,27,DAT,41,
8/7/2022,8,27,DAT,42,
8/7/2022,8,28,DAT,47,
8/7/2022,8,29,MADTOM,120,
8/7/2022,8,29,MADTOM,116,
8/7/2022,8,29,LMB,61,
8/7/2022,8,29,LMB,48,
8/7/2022,8,30,DAT,55,
8/7/2022,8,30,DAT,61,
8/7/2022,8,30,BHC,75,
8/7/2022,8,30,STJ,56,
8/7/2022,8,30,MADTOM,81,
8/7/2022,8,30,MADTOM,75,
8/7/2022,8,30,MADTOM,95,
8/7/2022,8,31,DAT,30,
8/7/2022,8,31,LMB,40,
8/7/2022,8,31,LMB,40,
8/7/2022,8,31,MADTOM,115,
8/7/2022,8,32,DAT,59,
8/7/2022,8,33,DAT,32,
8/7/2022,8,33,DAT,60,
8/7/2022,8,33,DAT,64,
8/7/2022,8,33,MADTOM,76,
8/7/2022,8,34,NA,NA,NO FISH
8/7/2022,8,35,BLG,55,
8/7/2022,8,35,LMB,70,
8/7/2022,8,35,DAT,52,
8/7/2022,8,36,DAT,67,
8/7/2022,8,37,MADTOM,84,
8/7/2022,8,37,MADTOM,76,
8/7/2022,8,37,DAT,58,
8/7/2022,8,37,DAT,60,
8/7/2022,8,37,DAT,55,
8/7/2022,8,37,DAT,38,
8/7/2022,8,38,DAT,54,
8/7/2022,8,38,DAT,52,
8/7/2022,8,38,DAT,56,
8/7/2022,8,38,DAT,56,
8/7/2022,8,38,MADTOM,79,
8/7/2022,8,38,MADTOM,76,
8/7/2022,8,39,LMB,45,
8/7/2022,8,39,DAT,53,
8/7/2022,8,39,DAT,58,
8/7/2022,8,39,DAT,52,
8/7/2022,8,39,DAT,47,
8/7/2022,8,39,DAT,52,
8/7/2022,8,39,DAT,60,
8/7/2022,8,40,DAT,46,
8/7/2022,8,40,DAT,32,
8/7/2022,8,40,DAT,57,
8/7/2022,8,40,DAT,32,
8/7/2022,8,40,DAT,35,
8/7/2022,8,40,DAT,27,
8/7/2022,8,40,MADTOM,37,
8/7/2022,8,40,MADTOM,52,
8/7/2022,8,41,DAT,61,
8/7/2022,8,41,DAT,48,
8/7/2022,8,41,DAT,48,
8/7/2022,8,42,DAT,60,
8/7/2022,8,42,DAT,50,
8/7/2022,8,42,DAT,57,
8/7/2022,8,43,LMB,61,
8/7/2022,8,43,LMB,144,
8/7/2022,8,43,LMB,42,
8/7/2022,8,43,DAT,58,
8/7/2022,8,43,DAT,52,
8/7/2022,8,43,BHC,72,
12/7/2022,9,1,DAT,49,
12/7/2022,9,1,DAT,53,
12/7/2022,9,1,DAT,61,
12/7/2022,9,2,DAT,50,
12/7/2022,9,2,DAT,69,
12/7/2022,9,2,DAT,46,
12/7/2022,9,2,DAT,40,
12/7/2022,9,2,LMB,74,
12/7/2022,9,2,LMB,55,
12/7/2022,9,3,DAT,42,
12/7/2022,9,3,DAT,56,
12/7/2022,9,3,DAT,41,
12/7/2022,9,3,DAT,44,
12/7/2022,9,3,DAT,41,
12/7/2022,9,3,DAT,42,
12/7/2022,9,3,DAT,47,
12/7/2022,9,3,CRC,36,
12/7/2022,9,3,CRC,43,
12/7/2022,9,3,BHC,35,
12/7/2022,9,3,BHC,27,
12/7/2022,9,3,BHC,49,
12/7/2022,9,4,DAT,74,
12/7/2022,9,5,DAT,47,
12/7/2022,9,5,DAT,48,
12/7/2022,9,5,DAT,55,
12/7/2022,9,6,DAT,60,
12/7/2022,9,6,DAT,60,
12/7/2022,9,7,NA,NA,NO FISH
12/7/2022,9,8,DAT,70,
12/7/2022,9,8,DAT,44,
12/7/2022,9,8,LMB,54,
12/7/2022,9,9,NA,NA,NO FISH
12/7/2022,9,10,STJ,64,
12/7/2022,9,10,BHC,34,
12/7/2022,9,10,BHC,36,
12/7/2022,9,11,DAT,50,
12/7/2022,9,12,DAT,50,
12/7/2022,9,12,DAT,50,
12/7/2022,9,12,DAT,46,
12/7/2022,9,12,DAT,55,
12/7/2022,9,13,KF,89,
12/7/2022,9,13,LMB,52,
12/7/2022,9,14,DAT,53,
12/7/2022,9,14,DAT,42,
12/7/2022,9,14,BHC,42,
12/7/2022,9,14,BHC,40,
12/7/2022,9,15,CRC,52,
12/7/2022,9,15,CRC,56,
12/7/2022,9,15,DAT,53,
12/7/2022,9,15,DAT,50,
12/7/2022,9,15,DAT,55,
12/7/2022,9,15,DAT,49,
12/7/2022,9,15,DAT,55,
12/7/2022,9,15,LMB,66,
12/7/2022,9,15,LMB,57,
12/7/2022,9,15,BHC,41,
12/7/2022,9,15,BHC,50,
12/7/2022,9,16,DAT,42,
12/7/2022,9,16,DAT,53,
12/7/2022,9,16,CRC,55,
12/7/2022,9,16,BHC,41,
12/7/2022,9,16,BHC,45,
12/7/2022,9,16,BHC,40,
12/7/2022,9,16,BHC,45,
12/7/2022,9,16,KF,45,
12/7/2022,9,17,BHC,55,
12/7/2022,9,17,DAT,45,
12/7/2022,9,17,DAT,57,
12/7/2022,9,17,DAT,55,
12/7/2022,9,17,DAT,55,
12/7/2022,9,17,DAT,52,
12/7/2022,9,17,DAT,59,
12/7/2022,9,17,DAT,45,
12/7/2022,9,17,DAT,41,
12/7/2022,9,18,DAT,57,
12/7/2022,9,18,DAT,44,
12/7/2022,9,19,DAT,51,
12/7/2022,9,19,DAT,45,
12/7/2022,9,19,DAT,37,
12/7/2022,9,19,DAT,32,
12/7/2022,9,19,BHC,40,
12/7/2022,9,20,DAT,40,
12/7/2022,9,20,DAT,70,
12/7/2022,9,20,DAT,30,
12/7/2022,9,20,LMB,50,
12/7/2022,9,21,DAT,57,
12/7/2022,9,21,DAT,55,
12/7/2022,9,21,LMB,75,
12/7/2022,9,21,BHC,45,
12/7/2022,9,21,BHC,40,
12/7/2022,9,21,BHC,40,
12/7/2022,9,22,LMB,62,
12/7/2022,9,22,DAT,59,
12/7/2022,9,22,DAT,62,
12/7/2022,9,22,DAT,72,
12/7/2022,9,22,DAT,55,
12/7/2022,9,22,CRC,59,
12/7/2022,9,22,CRC,55,
12/7/2022,9,23,BHC,55,
12/7/2022,9,23,DAT,55,
12/7/2022,9,23,KF,45,
12/7/2022,9,24,DAT,67,
12/7/2022,9,24,DAT,60,
12/7/2022,9,24,CRC,55,
12/7/2022,9,25,DAT,36,
12/7/2022,9,26,DAT,55,
12/7/2022,9,26,DAT,54,
12/7/2022,9,26,CRC,59,
12/7/2022,9,27,BHC,47,
12/7/2022,9,27,BHC,45,
12/7/2022,9,27,DAT,35,
12/7/2022,9,28,CRC,45,
